{'tid': 6, 'aid': 7, 'uid': 8, 'tstamp': 1289238901000}
{'tid': 893, 'aid': 1166, 'uid': 485, 'tstamp': 1279932512000}
{'tid': 1595, 'aid': 1166, 'uid': 485, 'tstamp': 1279932512000}
{'tid': 1597, 'aid': 1166, 'uid': 485, 'tstamp': 1279932512000}
{'tid': 919, 'aid': 1167, 'uid': 485, 'tstamp': 1279932405000}
{'tid': 1598, 'aid': 1167, 'uid': 485, 'tstamp': 1279932405000}
{'tid': 917, 'aid': 1169, 'uid': 485, 'tstamp': 1279893482000}
{'tid': 1505, 'aid': 1170, 'uid': 485, 'tstamp': 1279892466000}
{'tid': 550, 'aid': 1172, 'uid': 485, 'tstamp': 1279853603000}
{'tid': 116, 'aid': 1173, 'uid': 485, 'tstamp': 1279852151000}
{'tid': 1603, 'aid': 1173, 'uid': 485, 'tstamp': 1279852151000}
{'tid': 1605, 'aid': 1173, 'uid': 485, 'tstamp': 1279852151000}
{'tid': 1607, 'aid': 1173, 'uid': 485, 'tstamp': 1279852151000}
{'tid': 1609, 'aid': 1173, 'uid': 485, 'tstamp': 1279852151000}
{'tid': 1516, 'aid': 1174, 'uid': 485, 'tstamp': 1279841452000}
{'tid': 905, 'aid': 1175, 'uid': 485, 'tstamp': 1279832789000}
{'tid': 1541, 'aid': 1175, 'uid': 485, 'tstamp': 1279832789000}
{'tid': 1613, 'aid': 1175, 'uid': 485, 'tstamp': 1279832789000}
{'tid': 1615, 'aid': 1175, 'uid': 485, 'tstamp': 1279832789000}
{'tid': 1132, 'aid': 1176, 'uid': 485, 'tstamp': 1279747193000}
{'tid': 1616, 'aid': 1176, 'uid': 485, 'tstamp': 1279747193000}
{'tid': 1518, 'aid': 1177, 'uid': 485, 'tstamp': 1279374248000}
{'tid': 1619, 'aid': 1177, 'uid': 485, 'tstamp': 1279374248000}
{'tid': 767, 'aid': 1179, 'uid': 485, 'tstamp': 1279146222000}
{'tid': 1387, 'aid': 1179, 'uid': 485, 'tstamp': 1279146222000}
{'tid': 1621, 'aid': 1179, 'uid': 485, 'tstamp': 1279146222000}
{'tid': 1048, 'aid': 1180, 'uid': 485, 'tstamp': 1278867985000}
{'tid': 1548, 'aid': 1180, 'uid': 485, 'tstamp': 1278867985000}
{'tid': 1624, 'aid': 1180, 'uid': 485, 'tstamp': 1278867985000}
{'tid': 1626, 'aid': 1180, 'uid': 485, 'tstamp': 1278867985000}
{'tid': 529, 'aid': 1181, 'uid': 485, 'tstamp': 1278821359000}
{'tid': 1627, 'aid': 1181, 'uid': 485, 'tstamp': 1278821359000}
{'tid': 1516, 'aid': 1183, 'uid': 485, 'tstamp': 1278622501000}
{'tid': 1630, 'aid': 1183, 'uid': 485, 'tstamp': 1278622501000}
{'tid': 1632, 'aid': 1183, 'uid': 485, 'tstamp': 1278622501000}
{'tid': 1536, 'aid': 1184, 'uid': 485, 'tstamp': 1278265577000}
{'tid': 1633, 'aid': 1184, 'uid': 485, 'tstamp': 1278265577000}
{'tid': 949, 'aid': 1187, 'uid': 485, 'tstamp': 1278091404000}
{'tid': 1637, 'aid': 1187, 'uid': 485, 'tstamp': 1278091404000}
{'tid': 1498, 'aid': 1188, 'uid': 485, 'tstamp': 1278089165000}
{'tid': 1638, 'aid': 1188, 'uid': 485, 'tstamp': 1278089165000}
{'tid': 898, 'aid': 1189, 'uid': 485, 'tstamp': 1278038804000}
{'tid': 1547, 'aid': 1189, 'uid': 485, 'tstamp': 1278038804000}
{'tid': 707, 'aid': 1190, 'uid': 485, 'tstamp': 1277830068000}
{'tid': 1312, 'aid': 1190, 'uid': 485, 'tstamp': 1277830068000}
{'tid': 1640, 'aid': 1190, 'uid': 485, 'tstamp': 1277830068000}
{'tid': 503, 'aid': 1191, 'uid': 485, 'tstamp': 1277758731000}
{'tid': 1522, 'aid': 1191, 'uid': 485, 'tstamp': 1277758731000}
{'tid': 980, 'aid': 1192, 'uid': 485, 'tstamp': 1277731522000}
{'tid': 129, 'aid': 1195, 'uid': 485, 'tstamp': 1277396773000}
{'tid': 1516, 'aid': 1195, 'uid': 485, 'tstamp': 1277396773000}
{'tid': 1647, 'aid': 1195, 'uid': 485, 'tstamp': 1277396773000}
{'tid': 1558, 'aid': 1196, 'uid': 485, 'tstamp': 1277393114000}
{'tid': 1649, 'aid': 1196, 'uid': 485, 'tstamp': 1277393114000}
{'tid': 1582, 'aid': 1200, 'uid': 485, 'tstamp': 1276968730000}
{'tid': 1652, 'aid': 1200, 'uid': 485, 'tstamp': 1276968730000}
{'tid': 1657, 'aid': 358, 'uid': 521, 'tstamp': 1289210486000}
{'tid': 1688, 'aid': 629, 'uid': 521, 'tstamp': 1287383685000}
{'tid': 1661, 'aid': 1208, 'uid': 521, 'tstamp': 1289199255000}
{'tid': 1665, 'aid': 1212, 'uid': 521, 'tstamp': 1288944437000}
{'tid': 1666, 'aid': 1213, 'uid': 521, 'tstamp': 1288897702000}
{'tid': 1668, 'aid': 1214, 'uid': 521, 'tstamp': 1288867822000}
{'tid': 1657, 'aid': 1216, 'uid': 521, 'tstamp': 1288851664000}
{'tid': 1671, 'aid': 1217, 'uid': 521, 'tstamp': 1288793919000}
{'tid': 1672, 'aid': 1219, 'uid': 521, 'tstamp': 1288790494000}
{'tid': 1672, 'aid': 1220, 'uid': 521, 'tstamp': 1288777058000}
{'tid': 1668, 'aid': 1221, 'uid': 521, 'tstamp': 1288690033000}
{'tid': 1661, 'aid': 1224, 'uid': 521, 'tstamp': 1288636780000}
{'tid': 1668, 'aid': 1226, 'uid': 521, 'tstamp': 1288463677000}
{'tid': 1674, 'aid': 1227, 'uid': 521, 'tstamp': 1288381275000}
{'tid': 1675, 'aid': 1230, 'uid': 521, 'tstamp': 1288328012000}
{'tid': 1672, 'aid': 1232, 'uid': 521, 'tstamp': 1288116974000}
{'tid': 1679, 'aid': 1239, 'uid': 521, 'tstamp': 1287981125000}
{'tid': 1665, 'aid': 1240, 'uid': 521, 'tstamp': 1287914493000}
{'tid': 1674, 'aid': 1242, 'uid': 521, 'tstamp': 1287827940000}
{'tid': 1681, 'aid': 1243, 'uid': 521, 'tstamp': 1287825942000}
{'tid': 962, 'aid': 1244, 'uid': 521, 'tstamp': 1287758032000}
{'tid': 1072, 'aid': 1246, 'uid': 521, 'tstamp': 1287730225000}
{'tid': 1683, 'aid': 1246, 'uid': 521, 'tstamp': 1287730225000}
{'tid': 1672, 'aid': 1247, 'uid': 521, 'tstamp': 1287720907000}
{'tid': 1668, 'aid': 1249, 'uid': 521, 'tstamp': 1287660057000}
{'tid': 525, 'aid': 1250, 'uid': 521, 'tstamp': 1287659472000}
{'tid': 1664, 'aid': 1252, 'uid': 521, 'tstamp': 1287640132000}
{'tid': 1682, 'aid': 1256, 'uid': 521, 'tstamp': 1287637367000}
{'tid': 1668, 'aid': 1257, 'uid': 521, 'tstamp': 1287602240000}
{'tid': 1659, 'aid': 1259, 'uid': 521, 'tstamp': 1287562692000}
{'tid': 1657, 'aid': 1263, 'uid': 521, 'tstamp': 1287555337000}
{'tid': 1682, 'aid': 1263, 'uid': 521, 'tstamp': 1287555337000}
{'tid': 1684, 'aid': 1264, 'uid': 521, 'tstamp': 1287509877000}
{'tid': 1661, 'aid': 1267, 'uid': 521, 'tstamp': 1287391907000}
{'tid': 1689, 'aid': 1267, 'uid': 521, 'tstamp': 1287391907000}
{'tid': 1672, 'aid': 1270, 'uid': 521, 'tstamp': 1287383208000}
{'tid': 1660, 'aid': 1271, 'uid': 521, 'tstamp': 1287382396000}
{'tid': 1678, 'aid': 1274, 'uid': 521, 'tstamp': 1287378005000}
{'tid': 1691, 'aid': 1279, 'uid': 521, 'tstamp': 1287338035000}
{'tid': 1668, 'aid': 1282, 'uid': 521, 'tstamp': 1287054257000}
{'tid': 1688, 'aid': 1283, 'uid': 521, 'tstamp': 1287042868000}
{'tid': 1672, 'aid': 1289, 'uid': 521, 'tstamp': 1286991395000}
{'tid': 1693, 'aid': 1292, 'uid': 521, 'tstamp': 1286946885000}
{'tid': 1674, 'aid': 1293, 'uid': 521, 'tstamp': 1286943830000}
{'tid': 1676, 'aid': 1296, 'uid': 521, 'tstamp': 1286869525000}
{'tid': 1678, 'aid': 1297, 'uid': 521, 'tstamp': 1286769921000}
{'tid': 1742, 'aid': 612, 'uid': 538, 'tstamp': 1287132253000}
{'tid': 1694, 'aid': 1300, 'uid': 538, 'tstamp': 1288965459000}
{'tid': 1696, 'aid': 1303, 'uid': 538, 'tstamp': 1288950152000}
{'tid': 1697, 'aid': 1304, 'uid': 538, 'tstamp': 1288946619000}
{'tid': 783, 'aid': 1305, 'uid': 538, 'tstamp': 1288944950000}
{'tid': 1698, 'aid': 1307, 'uid': 538, 'tstamp': 1288692087000}
{'tid': 1701, 'aid': 1313, 'uid': 538, 'tstamp': 1288245091000}
{'tid': 210, 'aid': 1315, 'uid': 538, 'tstamp': 1288243219000}
{'tid': 1696, 'aid': 1316, 'uid': 538, 'tstamp': 1288181981000}
{'tid': 1676, 'aid': 1317, 'uid': 538, 'tstamp': 1288173057000}
{'tid': 1703, 'aid': 1317, 'uid': 538, 'tstamp': 1288173057000}
{'tid': 1676, 'aid': 1318, 'uid': 538, 'tstamp': 1288172716000}
{'tid': 1704, 'aid': 1318, 'uid': 538, 'tstamp': 1288172716000}
{'tid': 1705, 'aid': 1319, 'uid': 538, 'tstamp': 1288157707000}
{'tid': 1706, 'aid': 1321, 'uid': 538, 'tstamp': 1288157444000}
{'tid': 1708, 'aid': 1323, 'uid': 538, 'tstamp': 1288104521000}
{'tid': 1709, 'aid': 1324, 'uid': 538, 'tstamp': 1288095366000}
{'tid': 1531, 'aid': 1325, 'uid': 538, 'tstamp': 1288095335000}
{'tid': 1712, 'aid': 1327, 'uid': 538, 'tstamp': 1287992032000}
{'tid': 129, 'aid': 1328, 'uid': 538, 'tstamp': 1287987192000}
{'tid': 1714, 'aid': 1328, 'uid': 538, 'tstamp': 1287987192000}
{'tid': 1715, 'aid': 1329, 'uid': 538, 'tstamp': 1287745765000}
{'tid': 439, 'aid': 1330, 'uid': 538, 'tstamp': 1287725842000}
{'tid': 415, 'aid': 1334, 'uid': 538, 'tstamp': 1287638979000}
{'tid': 1122, 'aid': 1335, 'uid': 538, 'tstamp': 1287582663000}
{'tid': 1717, 'aid': 1338, 'uid': 538, 'tstamp': 1287566218000}
{'tid': 1718, 'aid': 1339, 'uid': 538, 'tstamp': 1287555337000}
{'tid': 1718, 'aid': 1340, 'uid': 538, 'tstamp': 1287554512000}
{'tid': 1122, 'aid': 1341, 'uid': 538, 'tstamp': 1287554261000}
{'tid': 1718, 'aid': 1343, 'uid': 538, 'tstamp': 1287553555000}
{'tid': 407, 'aid': 1346, 'uid': 538, 'tstamp': 1287498715000}
{'tid': 1721, 'aid': 1347, 'uid': 538, 'tstamp': 1287482147000}
{'tid': 1716, 'aid': 1349, 'uid': 538, 'tstamp': 1287481156000}
{'tid': 464, 'aid': 1350, 'uid': 538, 'tstamp': 1287480968000}
{'tid': 1724, 'aid': 1352, 'uid': 538, 'tstamp': 1287478636000}
{'tid': 1725, 'aid': 1353, 'uid': 538, 'tstamp': 1287478535000}
{'tid': 1726, 'aid': 1354, 'uid': 538, 'tstamp': 1287478421000}
{'tid': 1574, 'aid': 1355, 'uid': 538, 'tstamp': 1287469653000}
{'tid': 1714, 'aid': 1357, 'uid': 538, 'tstamp': 1287467242000}
{'tid': 1091, 'aid': 1358, 'uid': 538, 'tstamp': 1287467197000}
{'tid': 1728, 'aid': 1359, 'uid': 538, 'tstamp': 1287466692000}
{'tid': 648, 'aid': 1360, 'uid': 538, 'tstamp': 1287466583000}
{'tid': 648, 'aid': 1362, 'uid': 538, 'tstamp': 1287466231000}
{'tid': 1263, 'aid': 1365, 'uid': 538, 'tstamp': 1287406614000}
{'tid': 1732, 'aid': 1365, 'uid': 538, 'tstamp': 1287406614000}
{'tid': 1101, 'aid': 1366, 'uid': 538, 'tstamp': 1287255008000}
{'tid': 1734, 'aid': 1367, 'uid': 538, 'tstamp': 1287142595000}
{'tid': 1733, 'aid': 1369, 'uid': 538, 'tstamp': 1287142076000}
{'tid': 1676, 'aid': 1370, 'uid': 538, 'tstamp': 1287142051000}
{'tid': 1263, 'aid': 1373, 'uid': 538, 'tstamp': 1287140206000}
{'tid': 1718, 'aid': 1376, 'uid': 538, 'tstamp': 1287139143000}
{'tid': 1740, 'aid': 1376, 'uid': 538, 'tstamp': 1287139143000}
{'tid': 1122, 'aid': 1387, 'uid': 538, 'tstamp': 1287131428000}
{'tid': 1720, 'aid': 1388, 'uid': 538, 'tstamp': 1287122991000}
{'tid': 1724, 'aid': 1390, 'uid': 538, 'tstamp': 1287121538000}
{'tid': 1724, 'aid': 1391, 'uid': 538, 'tstamp': 1287067908000}
{'tid': 1732, 'aid': 1393, 'uid': 538, 'tstamp': 1287067657000}
{'tid': 1745, 'aid': 1393, 'uid': 538, 'tstamp': 1287067657000}
{'tid': 1122, 'aid': 1394, 'uid': 538, 'tstamp': 1287067464000}
{'tid': 1746, 'aid': 1397, 'uid': 538, 'tstamp': 1287066751000}
{'tid': 1747, 'aid': 1398, 'uid': 620, 'tstamp': 1289052978000}
{'tid': 1749, 'aid': 1398, 'uid': 620, 'tstamp': 1289052978000}
{'tid': 1751, 'aid': 1399, 'uid': 620, 'tstamp': 1288600022000}
{'tid': 1753, 'aid': 1399, 'uid': 620, 'tstamp': 1288600022000}
{'tid': 310, 'aid': 1400, 'uid': 620, 'tstamp': 1287967123000}
{'tid': 411, 'aid': 1401, 'uid': 620, 'tstamp': 1287849146000}
{'tid': 1756, 'aid': 1403, 'uid': 620, 'tstamp': 1287848958000}
{'tid': 1757, 'aid': 1404, 'uid': 620, 'tstamp': 1287703466000}
{'tid': 1759, 'aid': 1404, 'uid': 620, 'tstamp': 1287703466000}
{'tid': 310, 'aid': 1406, 'uid': 620, 'tstamp': 1287525930000}
{'tid': 986, 'aid': 1406, 'uid': 620, 'tstamp': 1287525930000}
{'tid': 86, 'aid': 1408, 'uid': 620, 'tstamp': 1287525677000}
{'tid': 1719, 'aid': 1409, 'uid': 620, 'tstamp': 1287525565000}
{'tid': 1762, 'aid': 1410, 'uid': 620, 'tstamp': 1287525468000}
{'tid': 1763, 'aid': 1412, 'uid': 620, 'tstamp': 1287143778000}
{'tid': 1765, 'aid': 1412, 'uid': 620, 'tstamp': 1287143778000}
{'tid': 1767, 'aid': 1413, 'uid': 620, 'tstamp': 1287142408000}
{'tid': 1769, 'aid': 1417, 'uid': 620, 'tstamp': 1286797731000}
{'tid': 1771, 'aid': 1417, 'uid': 620, 'tstamp': 1286797731000}
{'tid': 1217, 'aid': 1418, 'uid': 620, 'tstamp': 1286752040000}
{'tid': 1759, 'aid': 1420, 'uid': 620, 'tstamp': 1286615030000}
{'tid': 316, 'aid': 1421, 'uid': 620, 'tstamp': 1286564015000}
{'tid': 316, 'aid': 1422, 'uid': 620, 'tstamp': 1286564015000}
{'tid': 1775, 'aid': 1424, 'uid': 620, 'tstamp': 1286479731000}
{'tid': 1719, 'aid': 1426, 'uid': 620, 'tstamp': 1286116154000}
{'tid': 1777, 'aid': 1429, 'uid': 620, 'tstamp': 1285875794000}
{'tid': 1525, 'aid': 1433, 'uid': 620, 'tstamp': 1285238189000}
{'tid': 1778, 'aid': 1433, 'uid': 620, 'tstamp': 1285238189000}
{'tid': 1757, 'aid': 1434, 'uid': 620, 'tstamp': 1285201053000}
{'tid': 1780, 'aid': 1434, 'uid': 620, 'tstamp': 1285201053000}
{'tid': 1782, 'aid': 1435, 'uid': 620, 'tstamp': 1284936012000}
{'tid': 1783, 'aid': 1440, 'uid': 620, 'tstamp': 1284811712000}
{'tid': 1783, 'aid': 1445, 'uid': 620, 'tstamp': 1284685895000}
{'tid': 411, 'aid': 1451, 'uid': 620, 'tstamp': 1283901862000}
{'tid': 480, 'aid': 1452, 'uid': 620, 'tstamp': 1283871761000}
{'tid': 1787, 'aid': 1453, 'uid': 620, 'tstamp': 1283871479000}
{'tid': 1788, 'aid': 1456, 'uid': 620, 'tstamp': 1283870842000}
{'tid': 310, 'aid': 1460, 'uid': 620, 'tstamp': 1283777785000}
{'tid': 1792, 'aid': 1463, 'uid': 788, 'tstamp': 1289184650000}
{'tid': 873, 'aid': 1464, 'uid': 788, 'tstamp': 1289181140000}
{'tid': 1794, 'aid': 1464, 'uid': 788, 'tstamp': 1289181140000}
{'tid': 1801, 'aid': 1468, 'uid': 788, 'tstamp': 1288959792000}
{'tid': 1803, 'aid': 1468, 'uid': 788, 'tstamp': 1288959792000}
{'tid': 1806, 'aid': 1471, 'uid': 788, 'tstamp': 1288294972000}
{'tid': 1807, 'aid': 1472, 'uid': 788, 'tstamp': 1288231407000}
{'tid': 775, 'aid': 1475, 'uid': 788, 'tstamp': 1288194391000}
{'tid': 1812, 'aid': 1475, 'uid': 788, 'tstamp': 1288194391000}
{'tid': 1821, 'aid': 1480, 'uid': 788, 'tstamp': 1287932360000}
{'tid': 1823, 'aid': 1480, 'uid': 788, 'tstamp': 1287932360000}
{'tid': 1825, 'aid': 1480, 'uid': 788, 'tstamp': 1287932360000}
{'tid': 1827, 'aid': 1481, 'uid': 788, 'tstamp': 1287753571000}
{'tid': 1829, 'aid': 1481, 'uid': 788, 'tstamp': 1287753571000}
{'tid': 1831, 'aid': 1481, 'uid': 788, 'tstamp': 1287753571000}
{'tid': 168, 'aid': 1490, 'uid': 788, 'tstamp': 1287619471000}
{'tid': 383, 'aid': 1490, 'uid': 788, 'tstamp': 1287619471000}
{'tid': 712, 'aid': 1490, 'uid': 788, 'tstamp': 1287619471000}
{'tid': 160, 'aid': 1491, 'uid': 788, 'tstamp': 1287589938000}
{'tid': 1845, 'aid': 1491, 'uid': 788, 'tstamp': 1287589938000}
{'tid': 1709, 'aid': 1492, 'uid': 788, 'tstamp': 1287445463000}
{'tid': 1846, 'aid': 1492, 'uid': 788, 'tstamp': 1287445463000}
{'tid': 502, 'aid': 1493, 'uid': 788, 'tstamp': 1287420103000}
{'tid': 1714, 'aid': 1493, 'uid': 788, 'tstamp': 1287420103000}
{'tid': 1849, 'aid': 1493, 'uid': 788, 'tstamp': 1287420103000}
{'tid': 1851, 'aid': 1493, 'uid': 788, 'tstamp': 1287420103000}
{'tid': 946, 'aid': 1494, 'uid': 788, 'tstamp': 1287419826000}
{'tid': 1853, 'aid': 1494, 'uid': 788, 'tstamp': 1287419826000}
{'tid': 1855, 'aid': 1494, 'uid': 788, 'tstamp': 1287419826000}
{'tid': 1857, 'aid': 1494, 'uid': 788, 'tstamp': 1287419826000}
{'tid': 383, 'aid': 1498, 'uid': 788, 'tstamp': 1287167585000}
{'tid': 1803, 'aid': 1498, 'uid': 788, 'tstamp': 1287167585000}
{'tid': 1864, 'aid': 1499, 'uid': 788, 'tstamp': 1287107995000}
{'tid': 1868, 'aid': 1501, 'uid': 788, 'tstamp': 1286894214000}
{'tid': 1869, 'aid': 1502, 'uid': 788, 'tstamp': 1286888774000}
{'tid': 1094, 'aid': 1503, 'uid': 788, 'tstamp': 1286814486000}
{'tid': 1858, 'aid': 1503, 'uid': 788, 'tstamp': 1286814486000}
{'tid': 1800, 'aid': 1508, 'uid': 788, 'tstamp': 1286281255000}
{'tid': 1874, 'aid': 1508, 'uid': 788, 'tstamp': 1286281255000}
{'tid': 1877, 'aid': 1511, 'uid': 788, 'tstamp': 1286212506000}
{'tid': 675, 'aid': 1515, 'uid': 788, 'tstamp': 1285850363000}
{'tid': 1709, 'aid': 1515, 'uid': 788, 'tstamp': 1285850363000}
{'tid': 1844, 'aid': 1515, 'uid': 788, 'tstamp': 1285850363000}
{'tid': 1885, 'aid': 1515, 'uid': 788, 'tstamp': 1285850363000}
{'tid': 1887, 'aid': 1518, 'uid': 788, 'tstamp': 1285523989000}
{'tid': 1800, 'aid': 1519, 'uid': 788, 'tstamp': 1285421937000}
{'tid': 1889, 'aid': 1519, 'uid': 788, 'tstamp': 1285421937000}
{'tid': 1890, 'aid': 1520, 'uid': 788, 'tstamp': 1285421805000}
{'tid': 1800, 'aid': 1521, 'uid': 788, 'tstamp': 1285421725000}
{'tid': 1889, 'aid': 1521, 'uid': 788, 'tstamp': 1285421725000}
{'tid': 664, 'aid': 1522, 'uid': 788, 'tstamp': 1285418783000}
{'tid': 1891, 'aid': 1522, 'uid': 788, 'tstamp': 1285418783000}
{'tid': 1839, 'aid': 1524, 'uid': 788, 'tstamp': 1285342787000}
{'tid': 521, 'aid': 1525, 'uid': 788, 'tstamp': 1285332399000}
{'tid': 1898, 'aid': 1525, 'uid': 788, 'tstamp': 1285332399000}
{'tid': 1900, 'aid': 1525, 'uid': 788, 'tstamp': 1285332399000}
{'tid': 1844, 'aid': 1526, 'uid': 788, 'tstamp': 1285332261000}
{'tid': 1902, 'aid': 1527, 'uid': 788, 'tstamp': 1285248285000}
{'tid': 1835, 'aid': 1529, 'uid': 788, 'tstamp': 1285160050000}
{'tid': 1908, 'aid': 1529, 'uid': 788, 'tstamp': 1285160050000}
{'tid': 1878, 'aid': 1530, 'uid': 788, 'tstamp': 1285156129000}
{'tid': 1910, 'aid': 1530, 'uid': 788, 'tstamp': 1285156129000}
{'tid': 1912, 'aid': 1530, 'uid': 788, 'tstamp': 1285156129000}
{'tid': 1916, 'aid': 1532, 'uid': 788, 'tstamp': 1285118818000}
{'tid': 1719, 'aid': 1534, 'uid': 788, 'tstamp': 1285110613000}
{'tid': 1919, 'aid': 1534, 'uid': 788, 'tstamp': 1285110613000}
{'tid': 1800, 'aid': 1536, 'uid': 788, 'tstamp': 1285085317000}
{'tid': 1842, 'aid': 1536, 'uid': 788, 'tstamp': 1285085317000}
{'tid': 1924, 'aid': 1536, 'uid': 788, 'tstamp': 1285085317000}
{'tid': 1080, 'aid': 1538, 'uid': 788, 'tstamp': 1285079276000}
{'tid': 1927, 'aid': 1538, 'uid': 788, 'tstamp': 1285079276000}
{'tid': 264, 'aid': 1539, 'uid': 788, 'tstamp': 1284941848000}
{'tid': 512, 'aid': 1539, 'uid': 788, 'tstamp': 1284941848000}
{'tid': 1928, 'aid': 1539, 'uid': 788, 'tstamp': 1284941848000}
{'tid': 168, 'aid': 1540, 'uid': 788, 'tstamp': 1284941435000}
{'tid': 1929, 'aid': 1540, 'uid': 788, 'tstamp': 1284941435000}
{'tid': 1931, 'aid': 1540, 'uid': 788, 'tstamp': 1284941435000}
{'tid': 467, 'aid': 1541, 'uid': 788, 'tstamp': 1284915043000}
{'tid': 1253, 'aid': 1541, 'uid': 788, 'tstamp': 1284915043000}
{'tid': 1932, 'aid': 1541, 'uid': 788, 'tstamp': 1284915043000}
{'tid': 993, 'aid': 1542, 'uid': 788, 'tstamp': 1284914409000}
{'tid': 1800, 'aid': 1542, 'uid': 788, 'tstamp': 1284914409000}
{'tid': 1933, 'aid': 1542, 'uid': 788, 'tstamp': 1284914409000}
{'tid': 993, 'aid': 1550, 'uid': 788, 'tstamp': 1284376951000}
{'tid': 1830, 'aid': 1552, 'uid': 788, 'tstamp': 1284116453000}
{'tid': 1836, 'aid': 1553, 'uid': 788, 'tstamp': 1284034308000}
{'tid': 1934, 'aid': 1553, 'uid': 788, 'tstamp': 1284034308000}
{'tid': 1942, 'aid': 1553, 'uid': 788, 'tstamp': 1284034308000}
{'tid': 1810, 'aid': 1554, 'uid': 788, 'tstamp': 1283987924000}
{'tid': 1944, 'aid': 1556, 'uid': 788, 'tstamp': 1283863085000}
{'tid': 1810, 'aid': 1559, 'uid': 788, 'tstamp': 1283620319000}
{'tid': 1886, 'aid': 1559, 'uid': 788, 'tstamp': 1283620319000}
{'tid': 993, 'aid': 1560, 'uid': 788, 'tstamp': 1283620203000}
{'tid': 1791, 'aid': 1560, 'uid': 788, 'tstamp': 1283620203000}
{'tid': 1948, 'aid': 1560, 'uid': 788, 'tstamp': 1283620203000}
{'tid': 1953, 'aid': 1563, 'uid': 819, 'tstamp': 1288569650000}
{'tid': 1955, 'aid': 1564, 'uid': 819, 'tstamp': 1288148134000}
{'tid': 1958, 'aid': 1566, 'uid': 819, 'tstamp': 1287961624000}
{'tid': 1960, 'aid': 1567, 'uid': 819, 'tstamp': 1287715165000}
{'tid': 1962, 'aid': 1568, 'uid': 819, 'tstamp': 1287628492000}
{'tid': 1965, 'aid': 1570, 'uid': 819, 'tstamp': 1287549702000}
{'tid': 1967, 'aid': 1571, 'uid': 819, 'tstamp': 1287548262000}
{'tid': 1968, 'aid': 1572, 'uid': 819, 'tstamp': 1287288628000}
{'tid': 1200, 'aid': 1574, 'uid': 819, 'tstamp': 1287012772000}
{'tid': 1200, 'aid': 1575, 'uid': 819, 'tstamp': 1287011850000}
{'tid': 1970, 'aid': 1575, 'uid': 819, 'tstamp': 1287011850000}
{'tid': 1969, 'aid': 1576, 'uid': 819, 'tstamp': 1287011374000}
{'tid': 1200, 'aid': 1577, 'uid': 819, 'tstamp': 1287010466000}
{'tid': 1970, 'aid': 1577, 'uid': 819, 'tstamp': 1287010466000}
{'tid': 1971, 'aid': 1583, 'uid': 819, 'tstamp': 1286503103000}
{'tid': 1971, 'aid': 1587, 'uid': 819, 'tstamp': 1286502950000}
{'tid': 1971, 'aid': 1589, 'uid': 819, 'tstamp': 1286502831000}
{'tid': 1971, 'aid': 1597, 'uid': 819, 'tstamp': 1286502216000}
{'tid': 1974, 'aid': 1602, 'uid': 819, 'tstamp': 1286500578000}
{'tid': 1953, 'aid': 1604, 'uid': 819, 'tstamp': 1286500493000}
{'tid': 1953, 'aid': 1605, 'uid': 819, 'tstamp': 1286500445000}
{'tid': 1975, 'aid': 1618, 'uid': 819, 'tstamp': 1286499792000}
{'tid': 1971, 'aid': 1619, 'uid': 819, 'tstamp': 1286499775000}
{'tid': 1976, 'aid': 1620, 'uid': 819, 'tstamp': 1286431655000}
{'tid': 1976, 'aid': 1621, 'uid': 819, 'tstamp': 1286430144000}
{'tid': 1200, 'aid': 1623, 'uid': 819, 'tstamp': 1284860366000}
{'tid': 1970, 'aid': 1623, 'uid': 819, 'tstamp': 1284860366000}
{'tid': 1980, 'aid': 1624, 'uid': 819, 'tstamp': 1284705332000}
{'tid': 1980, 'aid': 1626, 'uid': 819, 'tstamp': 1284705247000}
{'tid': 12, 'aid': 1627, 'uid': 819, 'tstamp': 1284705108000}
{'tid': 12, 'aid': 1628, 'uid': 819, 'tstamp': 1284704748000}
{'tid': 1982, 'aid': 1628, 'uid': 819, 'tstamp': 1284704748000}
{'tid': 1984, 'aid': 1629, 'uid': 819, 'tstamp': 1284422994000}
{'tid': 1986, 'aid': 1630, 'uid': 819, 'tstamp': 1283995832000}
{'tid': 1987, 'aid': 1631, 'uid': 819, 'tstamp': 1283947270000}
{'tid': 1988, 'aid': 1634, 'uid': 819, 'tstamp': 1283479424000}
{'tid': 1988, 'aid': 1636, 'uid': 819, 'tstamp': 1283396419000}
{'tid': 1988, 'aid': 1637, 'uid': 819, 'tstamp': 1283396013000}
{'tid': 1988, 'aid': 1638, 'uid': 819, 'tstamp': 1283382615000}
{'tid': 1991, 'aid': 1640, 'uid': 819, 'tstamp': 1283302061000}
{'tid': 1993, 'aid': 1641, 'uid': 819, 'tstamp': 1283234698000}
{'tid': 1994, 'aid': 1642, 'uid': 819, 'tstamp': 1283230910000}
{'tid': 1996, 'aid': 1642, 'uid': 819, 'tstamp': 1283230910000}
{'tid': 1993, 'aid': 1643, 'uid': 819, 'tstamp': 1283230382000}
{'tid': 2000, 'aid': 1648, 'uid': 819, 'tstamp': 1281403557000}
{'tid': 288, 'aid': 1660, 'uid': 819, 'tstamp': 1279509345000}
{'tid': 2008, 'aid': 1661, 'uid': 819, 'tstamp': 1278583875000}
